,hour,dhi,dni,windspeed,humidity,temp,pv
19309,13,102.0,947.5,4.7,23.465,19.0,3.6851057510000005
19310,14,93.5,923.0,4.7,24.98,18.5,3.20894400875
19311,15,105.5,767.0,4.550000000000001,26.275,17.5,2.36450992325
19312,16,64.5,751.0,3.55,31.705,16.0,1.5482153235000002
19313,17,43.0,509.5,1.85,46.625,12.0,0.614620004625
19314,18,0.0,0.0,1.5,55.085,8.5,0.0
19315,19,0.0,0.0,1.55,58.535,8.0,0.0
19316,20,0.0,0.0,1.75,59.545,7.5,0.0
19317,21,0.0,0.0,1.9,60.535,7.0,0.0
19318,22,0.0,0.0,2.0,61.63,6.5,0.0
19319,23,0.0,0.0,1.95,62.775,6.0,0.0
19320,0,0.0,0.0,1.85,65.765,5.5,0.0
19321,1,0.0,0.0,1.7000000000000002,66.78,5.0,0.0
19322,2,0.0,0.0,1.45,68.445,4.5,0.0
19323,3,0.0,0.0,1.25,69.955,4.0,0.0
19324,4,0.0,0.0,1.15,68.475,4.0,0.0
19325,5,0.0,0.0,1.1,62.635000000000005,4.0,0.0
19326,6,10.5,82.5,1.25,60.06,6.0,0.07272650985
19327,7,65.0,408.0,1.7999999999999998,47.225,10.5,0.713160405
19328,8,123.5,515.0,1.9000000000000001,37.665,13.5,1.5130716435
19329,9,251.5,220.5,1.05,33.105000000000004,15.5,1.7288530462499998
19330,10,277.5,449.5,1.05,30.275,17.0,2.71404270375
19331,11,276.5,598.5,1.7000000000000002,28.935000000000002,18.0,3.3590893965
19332,12,239.0,691.0,2.2,27.87,19.0,3.5748575204999993
19333,13,209.5,717.0,2.55,28.87,18.5,3.413023125
19334,14,105.0,883.0,2.4,30.744999999999997,18.0,3.1597021067499997
19335,15,95.0,818.5,2.1500000000000004,33.315,17.5,2.437228672
19336,16,119.5,461.0,1.9,37.515,16.0,1.337094832
19337,17,57.0,310.5,1.4,52.68,13.0,0.5278167515250001
19338,18,5.0,0.0,1.45,58.105000000000004,10.5,0.023459133099999998
19339,19,0.0,0.0,1.3,60.239999999999995,9.5,0.0
19340,20,0.0,0.0,1.35,68.025,7.5,0.0
19341,21,0.0,0.0,1.6,68.94,6.5,0.0
19342,22,0.0,0.0,1.7,70.17500000000001,6.0,0.0
19343,23,0.0,0.0,1.85,71.495,6.0,0.0
19344,0,0.0,0.0,2.2,70.305,6.0,0.0
19345,1,0.0,0.0,2.7,68.85499999999999,5.5,0.0
19346,2,0.0,0.0,3.05,69.94,5.0,0.0
19347,3,0.0,0.0,3.1500000000000004,71.0,5.0,0.0
19348,4,0.0,0.0,3.0,69.22,5.0,0.0
19349,5,0.0,0.0,2.75,67.11500000000001,5.0,0.0
19350,6,11.0,139.0,2.95,57.82,7.0,0.0938396265
19351,7,48.5,619.5,3.55,42.150000000000006,12.0,0.8585921525
19352,8,68.0,819.0,3.05,32.595,15.5,1.83910375225
19353,9,94.0,858.5,2.25,25.785,18.5,2.653008528
19354,10,98.0,929.5,1.05,23.16,20.0,3.377781
19355,11,90.5,977.0,0.35,20.785,21.0,3.8163814425
19356,12,92.0,982.0,0.7,19.165,22.0,3.9336209755
19357,13,89.5,971.5,1.0,18.744999999999997,23.0,3.74358381925
19358,14,80.0,954.5,1.1,18.9,22.5,3.2744801865
19359,15,72.5,900.0,1.05,19.865000000000002,21.5,2.545021045
19360,16,61.5,793.5,0.8,23.03,20.0,1.6302458129999997
19361,17,40.5,553.5,0.2,40.56,16.0,0.656817049975
19362,18,7.0,0.0,0.25,41.645,12.5,0.032842064375
19363,19,0.0,0.0,0.6000000000000001,47.715,11.5,0.0
19364,20,0.0,0.0,1.4500000000000002,55.0,9.5,0.0
19365,21,0.0,0.0,2.1,56.575,8.5,0.0
19366,22,0.0,0.0,2.45,58.730000000000004,8.0,0.0
19367,23,0.0,0.0,2.3499999999999996,60.99,8.0,0.0
19368,0,0.0,0.0,2.1500000000000004,60.215,7.5,0.0
19369,1,0.0,0.0,2.1,60.269999999999996,7.0,0.0
19370,2,0.0,0.0,2.2,59.72,7.0,0.0
19371,3,0.0,0.0,2.2,57.055,7.0,0.0
19372,4,0.0,0.0,2.2,54.88,6.5,0.0
19373,5,0.0,0.0,2.2,53.835,6.5,0.0
19374,6,11.5,154.0,2.5,48.75,9.0,0.103221320125
19375,7,49.5,629.0,3.6,37.230000000000004,14.0,0.8890691199999999
19376,8,70.0,818.5,4.05,29.875,17.5,1.8695580037500001
19377,9,83.5,903.5,4.15,26.155,19.0,2.75151435125
19378,10,94.0,944.0,4.05,23.634999999999998,20.0,3.42234894375
19379,11,93.0,976.0,3.95,21.615000000000002,21.0,3.8468749635000004
19380,12,95.5,977.5,3.75,20.06,21.0,3.9571207705
19381,13,194.5,740.5,3.55,19.93,21.5,3.4785859125000003
19382,14,91.5,933.0,3.5,20.4,21.0,3.28157199625
19383,15,103.0,785.5,3.45,21.490000000000002,20.5,2.43714763175
19384,16,97.5,586.0,2.95,24.22,18.0,1.46373490675
19385,17,53.0,409.5,1.6,40.81,14.0,0.602877545975
19386,18,7.0,0.0,1.3,52.41,10.5,0.032842786325
19387,19,0.0,0.0,1.3,55.09,9.5,0.0
19388,20,0.0,0.0,1.45,57.47,8.5,0.0
19389,21,0.0,0.0,1.6,57.67,8.0,0.0
19390,22,0.0,0.0,1.75,55.864999999999995,7.5,0.0
19391,23,0.0,0.0,1.95,54.065,7.0,0.0
19392,0,0.0,0.0,2.1500000000000004,52.095,7.0,0.0
19393,1,0.0,0.0,2.3499999999999996,50.495000000000005,8.0,0.0
19394,2,0.0,0.0,2.55,49.364999999999995,8.0,0.0
19395,3,0.0,0.0,2.7,48.715,7.5,0.0
19396,4,0.0,0.0,2.7,50.254999999999995,7.0,0.0
19397,5,0.0,0.0,2.7,52.125,7.0,0.0
19398,6,12.0,175.5,2.9,46.65,9.0,0.11729695469999998
19399,7,47.5,653.5,3.45,36.91,12.5,0.91723562775
19400,8,65.0,836.5,3.6,28.035,15.5,1.9000944814999996
19401,9,163.0,473.5,3.2,22.674999999999997,18.5,1.93991389875
19402,10,342.5,146.0,2.6500000000000004,20.52,20.0,2.073582225
19403,11,378.0,284.5,2.55,19.765,21.0,2.77491041575
19404,12,383.5,326.0,3.0,20.325,21.0,2.98132809675
19405,13,311.0,156.0,3.75,21.895,20.5,2.01023336075
19406,14,270.0,83.0,3.8,26.6,18.5,1.5153372385000001
19407,15,238.0,69.5,2.8,31.105,17.5,1.290159548
19408,16,27.0,0.0,1.15,41.185,15.5,0.126672949975
19409,17,11.0,0.0,0.35,49.955,14.5,0.05160800427500001
19410,18,0.5,0.0,0.3,49.515,12.5,0.00234586175
19411,19,0.0,0.0,0.25,50.650000000000006,11.5,0.0
19412,20,0.0,0.0,0.15000000000000002,59.235,10.5,0.0
19413,21,0.0,0.0,0.45,64.065,9.5,0.0
19414,22,0.0,0.0,0.6499999999999999,67.29499999999999,8.5,0.0
19415,23,0.0,0.0,0.8,71.06,7.5,0.0
19416,0,0.0,0.0,0.9,75.545,6.5,0.0
19417,1,0.0,0.0,0.95,80.005,5.5,0.0
19418,2,0.0,0.0,1.1,81.53,4.5,0.0
19419,3,0.0,0.0,1.0,83.39500000000001,4.0,0.0
19420,4,0.0,0.0,0.6499999999999999,85.445,4.0,0.0
19421,5,0.0,0.0,0.6499999999999999,84.875,4.0,0.0
19422,6,14.0,127.5,1.1,74.755,6.0,0.1149548059
19423,7,60.5,549.5,1.6,58.145,9.5,0.8867685357499999
19424,8,86.0,746.0,0.85,46.644999999999996,12.5,1.8438561720000002
19425,9,100.5,844.5,0.6,39.725,15.5,2.716432167
19426,10,175.0,762.5,1.2,33.095,17.5,3.246512115499999
19427,11,361.0,334.0,1.85,28.665,19.0,2.88287394525
19428,12,372.5,346.0,2.1,25.675,20.0,3.0071633624999996
19429,13,359.0,72.5,2.1500000000000004,25.634999999999998,19.5,1.9375431035
19430,14,327.0,118.0,2.4,27.67,17.5,1.9000535360000002
19431,15,156.5,28.0,2.4,32.61,16.5,0.799909897825
19432,16,56.5,0.0,1.9500000000000002,36.355000000000004,15.0,0.2650761111
19433,17,23.0,0.0,1.3,50.06,12.5,0.10791002682499999
19434,18,1.5,0.0,1.35,59.715,10.5,0.007037739925
19435,19,0.0,0.0,1.7000000000000002,65.53999999999999,8.5,0.0
19436,20,0.0,0.0,2.25,68.25,7.0,0.0
19437,21,0.0,0.0,3.35,71.39,6.5,0.0
19438,22,0.0,0.0,4.199999999999999,72.765,6.0,0.0
19439,23,0.0,0.0,4.55,74.655,5.5,0.0
19440,0,0.0,0.0,4.75,76.455,5.0,0.0
19441,1,0.0,0.0,5.0,73.25,5.0,0.0
19442,2,0.0,0.0,4.9,75.775,4.5,0.0
19443,3,0.0,0.0,4.7,75.695,4.0,0.0
19444,4,0.0,0.0,4.65,77.58,4.0,0.0
19445,5,0.0,0.0,4.6,76.30000000000001,4.0,0.0
19446,6,15.0,135.5,4.699999999999999,65.815,6.0,0.12433887167499999
19447,7,57.5,591.0,4.5,52.925,10.0,0.9313351642500001
19448,8,79.0,785.5,4.25,39.095,14.0,1.90716202825
19449,9,87.0,892.5,4.2,29.47,17.5,2.7984735375
19450,10,92.0,947.5,4.25,23.405,19.0,3.4880663600000004
19451,11,92.5,977.5,4.6,19.435000000000002,20.0,3.91494200625
19452,12,97.0,978.5,5.05,17.37,21.0,4.025144779
19453,13,194.5,780.0,5.199999999999999,17.835,21.0,3.6287290055
19454,14,91.0,937.5,4.7,18.78,21.0,3.3425590385
19455,15,188.0,514.0,3.8,20.015,20.5,2.18147038675
19456,16,131.5,437.5,2.5,23.189999999999998,18.0,1.386325904
19457,17,65.5,299.0,0.9,40.17,15.0,0.577067187925
19458,18,8.5,0.0,0.75,44.489999999999995,12.5,0.0398796496
19459,19,0.0,0.0,1.1,48.18,11.5,0.0
19460,20,0.0,0.0,1.5,54.83,9.5,0.0
19461,21,0.0,0.0,1.9,56.894999999999996,8.5,0.0
19462,22,0.0,0.0,2.35,57.605000000000004,8.0,0.0
19463,23,0.0,0.0,3.25,56.55,8.0,0.0
19464,0,0.0,0.0,4.55,52.995000000000005,8.0,0.0
19465,1,0.0,0.0,5.25,54.815,8.0,0.0
19466,2,0.0,0.0,5.050000000000001,59.685,8.0,0.0
19467,3,0.0,0.0,4.6,65.29,7.5,0.0
19468,4,0.0,0.0,4.6,69.43,7.0,0.0
19469,5,0.0,0.0,4.35,70.785,7.0,0.0
19470,6,13.5,209.5,4.65,60.464999999999996,8.5,0.15014175219999998
19471,7,47.5,707.0,5.35,45.425,12.0,1.025150038
19472,8,64.0,877.5,6.199999999999999,26.39,15.0,2.0361632292499996
19473,9,75.0,954.5,6.65,19.715,16.5,2.9298675017500004
19474,10,81.5,993.0,7.199999999999999,17.465,18.0,3.61008280825
19475,11,83.5,1013.0,7.6,16.165,19.0,4.01819615
19476,12,363.0,413.0,7.6,16.37,19.0,3.2206557582499995
19477,13,215.0,689.0,7.0,17.83,18.5,3.41302464625
19478,14,264.0,275.5,5.75,20.855,17.5,2.13462382675
19479,15,43.0,0.0,3.75,26.455,15.5,0.20173928802500002
19480,16,50.5,0.0,1.3,33.03,14.5,0.23692793610000001
19481,17,21.5,0.0,0.7,45.025000000000006,12.5,0.10087241582500002
19482,18,1.5,0.0,1.7,51.33,10.5,0.007037739925
19483,19,0.0,0.0,3.6500000000000004,62.075,8.0,0.0
19484,20,0.0,0.0,7.2,79.695,5.5,0.0
19485,21,0.0,0.0,7.949999999999999,97.10499999999999,3.5,0.0
19486,22,0.0,0.0,7.6,98.41499999999999,1.5,0.0
19487,23,0.0,0.0,8.05,97.32499999999999,1.0,0.0
19488,0,0.0,0.0,8.25,90.66,0.5,0.0
19489,1,0.0,0.0,8.45,86.035,0.0,0.0
19490,2,0.0,0.0,8.55,88.16499999999999,0.0,0.0
19491,3,0.0,0.0,8.45,84.24,0.0,0.0
19492,4,0.0,0.0,8.7,81.255,0.0,0.0
19493,5,0.0,0.0,8.7,78.24000000000001,0.0,0.0
19494,6,16.0,4.0,8.6,73.875,0.0,0.07742449895
19495,7,96.5,48.5,9.05,71.355,1.0,0.5091191402999999
19496,8,146.0,340.0,9.25,67.59,2.5,1.4170611022500001
19497,9,182.5,608.0,9.3,61.3,4.0,2.5126664599999997
19498,10,269.5,527.5,8.899999999999999,55.8,5.5,3.0029489335
19499,11,353.0,58.5,8.15,53.305,7.0,1.869775108
19500,12,121.0,468.5,7.25,50.67,7.0,2.3014421345
19501,13,219.5,482.5,6.35,51.46,8.0,2.7072732244999997
19502,14,324.0,282.0,5.6,51.7,8.0,2.418716373
19503,15,176.0,102.0,4.75,51.42,7.5,1.1026173905749999
19504,16,117.5,1.5,3.5999999999999996,52.875,6.5,0.55600852785
19505,17,51.5,0.0,1.9000000000000001,66.375,4.0,0.24164681052499998
19506,18,4.0,0.0,1.0,78.43,1.5,0.018769162949999998
19507,19,0.0,0.0,0.8500000000000001,75.19,0.5,0.0
19508,20,0.0,0.0,1.05,72.86500000000001,0.0,0.0
19509,21,0.0,0.0,1.2,75.00999999999999,0.0,0.0
19510,22,0.0,0.0,1.4,71.66,0.0,0.0
19511,23,0.0,0.0,1.5,68.69,0.0,0.0
19512,0,0.0,0.0,1.5,66.375,0.0,0.0
19513,1,0.0,0.0,1.6,69.065,0.0,0.0
19514,2,0.0,0.0,1.7,66.82,0.0,0.0
19515,3,0.0,0.0,1.7,64.705,0.0,0.0
19516,4,0.0,0.0,1.7,62.575,0.0,0.0
19517,5,0.0,0.0,1.65,58.32,0.0,0.0
19518,6,16.5,207.5,1.6,52.705,2.0,0.175958968825
19519,7,64.0,669.0,1.95,41.864999999999995,7.0,1.0932407765
19520,8,96.5,823.5,2.3,32.055,10.5,2.123061833
19521,9,104.5,876.0,2.6500000000000004,25.71,13.5,2.90415979125
19522,10,128.0,891.5,2.95,23.295,15.0,3.53748173925
19523,11,177.0,840.0,3.4,22.04,16.0,3.87289002375
19524,12,183.0,845.0,3.9,21.045,17.0,3.9948269010000006
19525,13,203.0,773.5,4.4,22.375,16.5,3.7039724305
19526,14,174.5,749.0,4.7,24.895,15.5,3.19732044175
19527,15,214.5,353.0,4.6,28.895,14.5,1.8672766545
19528,16,159.0,324.0,3.75,39.3,12.0,1.34184555
19529,17,83.5,186.5,2.5,55.81,9.5,0.570065314
19530,18,9.5,0.0,1.7999999999999998,65.375,7.5,0.0445738226
19531,19,0.0,0.0,1.35,70.91499999999999,6.5,0.0
19532,20,0.0,0.0,0.95,75.36,5.5,0.0
19533,21,0.0,0.0,0.8,77.59,5.0,0.0
19534,22,0.0,0.0,0.95,79.46000000000001,5.0,0.0
19535,23,0.0,0.0,1.25,82.42500000000001,4.5,0.0
19536,0,0.0,0.0,1.55,85.47999999999999,3.5,0.0
19537,1,0.0,0.0,1.85,88.50999999999999,3.0,0.0
19538,2,0.0,0.0,2.3499999999999996,91.71,2.5,0.0
19539,3,0.0,0.0,2.55,94.985,2.0,0.0
19540,4,0.0,0.0,2.5,97.75999999999999,2.0,0.0
19541,5,0.0,0.0,2.6500000000000004,96.57,2.0,0.0
19542,6,18.5,5.0,3.15,89.99000000000001,2.5,0.08915254419999999
19543,7,105.0,53.0,4.25,81.315,4.5,0.55836650825
19544,8,143.0,385.0,5.25,67.785,6.5,1.5178779785
19545,9,204.5,550.0,5.8,56.394999999999996,8.0,2.48909609275
19546,10,228.0,181.0,5.9,49.9,9.0,1.6515592742499998
19547,11,374.5,81.0,5.85,49.48,10.0,2.05738858525
19548,12,341.5,43.5,5.6,46.02,11.0,1.7688186352500002
19549,13,80.0,0.0,5.15,45.73,11.0,0.3753461295
19550,14,110.5,5.0,4.5,46.739999999999995,10.5,0.5348731335
19551,15,162.0,130.5,3.8,49.33,9.5,1.1190141339
19552,16,75.5,0.0,3.0,52.545,8.5,0.3542423726
19553,17,32.0,0.0,1.9000000000000001,60.92,6.0,0.150146187125
19554,18,2.5,0.0,0.95,75.68,4.0,0.011730469
19555,19,0.0,0.0,0.7,78.985,3.5,0.0
19556,20,0.0,0.0,0.5,83.91499999999999,2.5,0.0
19557,21,0.0,0.0,0.6499999999999999,86.44999999999999,2.0,0.0
19558,22,0.0,0.0,0.9,85.75,2.0,0.0
19559,23,0.0,0.0,0.9,84.84,1.5,0.0
19560,0,0.0,0.0,1.05,83.185,0.5,0.0
19561,1,0.0,0.0,1.2,87.13,0.0,0.0
19562,2,0.0,0.0,1.3,84.86500000000001,0.0,0.0
19563,3,0.0,0.0,1.3,88.75,0.0,0.0
19564,4,0.0,0.0,1.4,85.95,0.0,0.0
19565,5,0.0,0.0,1.4,80.11500000000001,0.0,0.0
19566,6,18.0,184.5,1.7,67.015,2.0,0.180651208
19567,7,61.5,634.0,1.9,51.364999999999995,6.0,1.0744846087500002
19568,8,81.5,809.5,0.75,39.269999999999996,9.5,2.0644364325
19569,9,92.5,898.0,1.7,32.855000000000004,11.5,2.9464498409999997
19570,10,100.5,943.0,2.5999999999999996,29.965,13.0,3.617318804
19571,11,108.0,956.5,3.5,27.490000000000002,14.0,4.01137948525
19572,12,285.5,645.5,4.199999999999999,28.270000000000003,15.0,3.7603337055
19573,13,309.5,37.0,4.55,30.615000000000002,14.5,1.5857778095000001
19574,14,335.0,106.0,4.8,34.515,13.5,1.9095212462500002
19575,15,54.0,0.0,4.800000000000001,39.275,12.5,0.25335513075
19576,16,8.0,0.0,4.35,44.825,10.5,0.037534793425000004
19577,17,3.0,0.0,3.2,57.14,9.5,0.014075686125
19578,18,0.0,0.0,1.9,69.425,7.5,0.0
19579,19,0.0,0.0,1.65,74.345,6.5,0.0
19580,20,0.0,0.0,1.4,76.985,6.0,0.0
19581,21,0.0,0.0,1.0,79.275,5.5,0.0
19582,22,0.0,0.0,0.45,85.345,4.5,0.0
19583,23,0.0,0.0,0.4,88.62,3.5,0.0
19584,0,0.0,0.0,0.55,91.58,3.0,0.0
19585,1,0.0,0.0,0.7,97.22999999999999,2.5,0.0
19586,2,0.0,0.0,0.8500000000000001,100.0,1.5,0.0
19587,3,0.0,0.0,1.05,99.34,1.0,0.0
19588,4,0.0,0.0,1.2999999999999998,98.41,1.0,0.0
19589,5,0.0,0.0,1.95,97.335,1.0,0.0
19590,6,10.0,0.0,3.3,95.63499999999999,2.5,0.046922391699999996
19591,7,58.5,0.0,4.0,85.62,4.5,0.274491118125
19592,8,59.0,0.0,4.0,76.705,6.0,0.2768329833
19593,9,50.0,0.0,3.6,67.65,7.0,0.23460164470000003
19594,10,345.5,82.5,3.3,60.015,8.0,1.897906446
19595,11,278.5,34.0,3.45,55.42,9.0,1.43573050525
19596,12,62.0,0.0,4.05,54.84,10.0,0.29089644764999995
19597,13,75.0,2.0,4.35,54.66,9.5,0.361275187825
19598,14,31.0,0.0,4.9,57.765,8.5,0.145450235
19599,15,115.0,21.0,5.4,68.99000000000001,7.5,0.591195783525
19600,16,50.0,0.0,5.7,81.505,5.5,0.23460533185000002
19601,17,23.0,0.0,5.85,87.85499999999999,4.5,0.10791954127499999
19602,18,2.0,0.0,6.15,97.945,2.5,0.00938447835
19603,19,0.0,0.0,6.55,98.28,1.5,0.0
19604,20,0.0,0.0,6.35,91.445,1.0,0.0
19605,21,0.0,0.0,6.1,87.0,0.5,0.0
19606,22,0.0,0.0,5.800000000000001,91.59,0.0,0.0
19607,23,0.0,0.0,5.45,90.36500000000001,0.0,0.0
19608,0,0.0,0.0,5.4,89.125,0.0,0.0
19609,1,0.0,0.0,5.65,94.11,0.0,0.0
19610,2,0.0,0.0,5.5,92.25,0.0,0.0
19611,3,0.0,0.0,5.25,90.235,0.0,0.0
19612,4,0.0,0.0,4.95,87.545,0.0,0.0
19613,5,0.0,0.0,4.35,85.38499999999999,-0.5,0.0
19614,6,23.5,2.0,4.949999999999999,83.775,0.0,0.11261745299999999
19615,7,106.5,36.5,6.15,80.815,1.5,0.549000362675
19616,8,199.0,89.0,6.7,74.93,3.0,1.13082963975
19617,9,172.0,648.0,6.550000000000001,67.28,4.5,2.6745300175
19618,10,219.0,695.5,6.05,59.64,6.5,3.3829732239999997
19619,11,174.5,859.5,6.1,50.585,8.5,4.0045832935
19620,12,261.0,684.0,6.5,42.685,10.0,3.8168429054999997
19621,13,241.0,709.5,6.8,36.41,11.0,3.68308389575
19622,14,119.0,967.5,6.75,31.575,11.5,3.68540864
19623,15,106.5,909.0,6.35,31.395000000000003,11.0,2.89485702375
19624,16,89.0,796.5,5.199999999999999,35.08,10.0,1.90724562125
19625,17,52.0,579.0,2.95,49.19,7.0,0.8281410985000001
19626,18,11.0,115.5,1.4,65.08,3.5,0.0844593768
19627,19,0.0,0.0,0.7,67.655,2.5,0.0
19628,20,0.0,0.0,0.55,70.22999999999999,1.5,0.0
19629,21,0.0,0.0,1.2000000000000002,69.535,0.5,0.0
19630,22,0.0,0.0,1.55,68.41,0.0,0.0
19631,23,0.0,0.0,1.75,72.195,0.0,0.0
19632,0,0.0,0.0,1.95,70.745,0.0,0.0
19633,1,0.0,0.0,2.2,69.68,0.0,0.0
19634,2,0.0,0.0,2.25,69.28,0.0,0.0
19635,3,0.0,0.0,2.2,67.525,0.0,0.0
19636,4,0.0,0.0,2.1500000000000004,66.92,1.0,0.0
19637,5,0.0,0.0,1.95,69.50999999999999,1.5,0.0
19638,6,20.0,0.0,2.2,64.685,4.0,0.09384303002500001
19639,7,91.5,2.5,3.0,50.415,7.5,0.43401012892500007
19640,8,164.5,16.0,2.3499999999999996,39.165,10.5,0.80699812325
19641,9,125.5,817.0,0.9500000000000001,34.43,13.5,2.9158896415
19642,10,286.0,538.0,0.7,31.645,15.0,3.16215211175
19643,11,412.0,181.5,1.2000000000000002,30.060000000000002,16.0,2.60851223875
19644,12,428.5,133.0,1.7000000000000002,28.735,17.0,2.51934473975
19645,13,350.0,379.5,2.1,30.465,16.5,3.011973333
19646,14,112.0,3.0,2.55,33.370000000000005,15.5,0.537186713175
19647,15,69.5,0.0,2.75,37.455,14.5,0.32606851635
19648,16,164.5,318.5,2.45,46.655,12.5,1.3746815035000002
19649,17,83.5,215.0,1.95,58.96,10.5,0.616977598225
19650,18,11.5,32.5,1.9500000000000002,68.21000000000001,8.5,0.06568701660000001
19651,19,0.0,0.0,2.65,69.77000000000001,7.5,0.0
19652,20,0.0,0.0,3.1,73.34,6.5,0.0
19653,21,0.0,0.0,3.1500000000000004,77.61,5.5,0.0
19654,22,0.0,0.0,2.95,81.66,4.5,0.0
19655,23,0.0,0.0,2.7,85.53,3.5,0.0
19656,0,0.0,0.0,2.4,88.485,2.5,0.0
19657,1,0.0,0.0,2.1,92.155,1.5,0.0
19658,2,0.0,0.0,1.75,95.215,1.0,0.0
19659,3,0.0,0.0,1.25,94.66,1.0,0.0
19660,4,0.0,0.0,0.65,94.3,1.0,0.0
19661,5,0.0,0.0,0.44999999999999996,94.14500000000001,1.0,0.0
19662,6,20.0,0.0,1.2,95.475,2.0,0.09384581477500001
19663,7,90.5,1.5,2.25,87.025,3.0,0.42699376425
19664,8,132.0,5.5,2.8,77.685,4.5,0.63109616375
19665,9,138.0,3.5,3.35,71.54,6.0,0.65689182475
19666,10,115.0,3.5,3.9499999999999997,65.595,7.0,0.55131386505
19667,11,57.0,0.0,4.75,60.114999999999995,8.0,0.267442935525
19668,12,76.0,0.0,5.35,59.33,8.0,0.3565905807
19669,13,57.0,0.0,5.6,58.84,8.0,0.26744293555
19670,14,169.5,8.5,5.65,60.75,7.5,0.8257925035
19671,15,155.0,5.5,5.4,65.435,5.5,0.74369928075
19672,16,66.0,0.0,5.0,75.445,4.5,0.30968244777500004
19673,17,31.5,0.0,4.550000000000001,86.97999999999999,2.5,0.14780610107499997
19674,18,3.5,0.0,4.2,90.12,1.5,0.016423017574999997
19675,19,0.0,0.0,4.15,94.27,0.0,0.0
19676,20,0.0,0.0,3.55,90.56,0.0,0.0
19677,21,0.0,0.0,2.65,87.42,0.0,0.0
19678,22,0.0,0.0,2.4,91.25,0.0,0.0
19679,23,0.0,0.0,2.4,95.275,-1.0,0.0
19680,0,0.0,0.0,2.5,93.255,-1.0,0.0
19681,1,0.0,0.0,2.45,97.22,-2.0,0.0
19682,2,0.0,0.0,2.2,94.64,-2.0,0.0
19683,3,0.0,0.0,1.95,92.93,-3.0,0.0
19684,4,0.0,0.0,1.7000000000000002,92.31,-3.0,0.0
19685,5,0.0,0.0,1.6,91.93,-2.5,0.0
19686,6,27.5,0.0,1.9,85.695,-1.5,0.12904248175
19687,7,111.5,26.5,1.95,73.24000000000001,0.0,0.563087265125
19688,8,114.5,25.5,2.1500000000000004,72.73,1.5,0.588887567175
19689,9,273.5,51.5,2.3499999999999996,70.185,3.0,1.4334790659999999
19690,10,340.0,174.0,2.45,67.17500000000001,4.0,2.184213328
19691,11,359.0,43.5,2.3,63.97,5.0,1.8487015964999998
19692,12,380.0,74.5,1.9500000000000002,65.13,5.0,2.0739241257499996
19693,13,388.5,256.0,1.35,66.13,5.0,2.7753984625
19694,14,304.5,41.5,0.8,66.475,5.0,1.5648273664999999
19695,15,164.0,8.5,0.55,66.215,5.0,0.79531705725
19696,16,92.5,0.0,0.30000000000000004,66.11,4.5,0.43402464565
19697,17,40.5,0.0,0.25,71.46000000000001,3.5,0.19003434555
19698,18,4.5,0.0,0.9,82.275,1.5,0.021115308325
19699,19,0.0,0.0,1.8,81.845,1.0,0.0
19700,20,0.0,0.0,2.5,82.645,1.0,0.0
19701,21,0.0,0.0,2.55,82.77000000000001,0.5,0.0
19702,22,0.0,0.0,2.4,81.45,0.0,0.0
19703,23,0.0,0.0,2.1,85.305,0.0,0.0
19704,0,0.0,0.0,1.85,82.615,0.0,0.0
19705,1,0.0,0.0,2.0,80.4,0.0,0.0
19706,2,0.0,0.0,2.1,83.315,0.0,0.0
19707,3,0.0,0.0,2.1500000000000004,80.77000000000001,-1.0,0.0
19708,4,0.0,0.0,2.05,85.02,-1.0,0.0
19709,5,0.0,0.0,2.15,77.74,-0.5,0.0
19710,6,28.5,333.0,2.9000000000000004,68.23,2.0,0.316727433075
19711,7,59.5,714.5,3.35,57.730000000000004,5.5,1.2645223062500002
19712,8,75.5,865.5,2.9,44.0,8.5,2.2732511315
19713,9,87.0,937.0,2.45,35.915,11.0,3.152907488
19714,10,95.0,973.5,1.85,31.58,12.5,3.8167372927499996
19715,11,234.0,367.5,1.45,28.935000000000002,14.0,2.467819426
19716,12,414.0,301.5,1.25,26.744999999999997,14.0,3.10588680625
19717,13,267.5,665.5,1.2,26.72,15.0,3.71107169175
19718,14,167.5,791.5,1.45,26.895,14.5,3.3803310482499995
19719,15,106.0,843.5,1.85,28.335,13.5,2.7704463169999998
19720,16,126.0,537.5,2.25,33.985,12.5,1.61161503475
19721,17,81.5,358.5,2.1500000000000004,47.17,10.0,0.76711968575
19722,18,15.0,57.0,2.1,63.43,7.5,0.089147645175
19723,19,0.0,0.0,2.3,71.53,6.5,0.0
19724,20,0.0,0.0,1.55,80.605,5.5,0.0
19725,21,0.0,0.0,0.75,90.455,4.5,0.0
19726,22,0.0,0.0,0.3,97.24000000000001,3.5,0.0
19727,23,0.0,0.0,0.3,100.0,3.0,0.0
19728,0,0.0,0.0,0.4,99.675,2.5,0.0
19729,1,0.0,0.0,0.65,98.32499999999999,2.0,0.0
19730,2,0.0,0.0,1.35,97.485,2.0,0.0
19731,3,0.0,0.0,2.1,91.07,1.5,0.0
19732,4,0.0,0.0,1.9,79.82499999999999,0.0,0.0
19733,5,0.0,0.0,2.15,74.705,0.0,0.0
19734,6,35.0,289.0,3.4,68.21000000000001,1.5,0.36599950265
19735,7,54.5,797.0,5.0,52.305,4.5,1.3677637125
19736,8,67.5,936.5,5.300000000000001,33.175,6.5,2.411716794
19737,9,76.0,1003.0,4.85,21.915,8.0,3.3148848062500003
